	chr	pos	height	start	end
1358	2.0	48001001.0	3.204401435927727e-05	47953001.0	48036001.0
1359	2.0	48233001.0	8.297314597415561e-07	48220001.0	48250001.0
1360	2.0	48343001.0	6.861293467403053e-06	48318001.0	48370001.0
1361	2.0	48503001.0	7.847579770496335e-07	48477001.0	48517001.0
1362	2.0	48650001.0	2.69421192632966e-05	48606001.0	48699001.0
1363	2.0	48946001.0	1.2462667879891981e-05	48902001.0	49000001.0
1364	2.0	49142001.0	1.5755328058219697e-07	49125001.0	49159001.0
1365	2.0	49477001.0	5.555956369423388e-06	49449001.0	49504001.0
1366	2.0	49797001.0	6.674244651877872e-07	49782001.0	49845001.0
1367	2.0	50013001.0	3.4590559147845537e-06	49976001.0	50054001.0
1368	2.0	50180001.0	1.1061131082109673e-07	50169001.0	50197001.0
1369	2.0	50371001.0	9.479691165612459e-07	50353001.0	50393001.0
1370	2.0	50758001.0	1.7327508487175944e-06	50625001.0	50902001.0
1371	2.0	51077001.0	8.977709493231434e-07	51056001.0	51099001.0
1372	2.0	51194001.0	1.0095798360495147e-06	51166001.0	51270001.0
1373	2.0	51345001.0	1.815724676771442e-07	51335001.0	51358001.0
1374	2.0	51419001.0	2.578720677707273e-07	51407001.0	51429001.0
1375	2.0	51516001.0	2.882209972301271e-07	51507001.0	51538001.0
1376	2.0	51745001.0	2.6097841372962506e-06	51652001.0	51770001.0
1377	2.0	51936001.0	2.9820324711465034e-07	51930001.0	51949001.0
1378	2.0	52048001.0	1.9568856608806325e-06	52024001.0	52070001.0
1379	2.0	52220001.0	1.1816876319878013e-05	52165001.0	52248001.0
1380	2.0	52330001.0	9.606575814193905e-08	52326001.0	52336001.0
1381	2.0	52463001.0	1.3678685789035957e-06	52439001.0	52488001.0
1382	2.0	52589001.0	1.7732533345888778e-06	52568001.0	52611001.0
1383	2.0	52674001.0	4.7268986549108193e-07	52659001.0	52693001.0
1384	2.0	52766001.0	1.6352633327663236e-06	52752001.0	52778001.0
1385	2.0	52905001.0	8.782171547751288e-08	52863001.0	52923001.0
1386	2.0	53030001.0	1.1282765971740583e-06	53003001.0	53049001.0
1387	2.0	53176001.0	8.658052654582545e-07	53147001.0	53198001.0
1388	2.0	53247001.0	1.1956653389910658e-07	53231001.0	53262001.0
1389	2.0	53336001.0	1.2576938419413856e-05	53302001.0	53372001.0
1390	2.0	53540001.0	1.2631042132371762e-06	53521001.0	53557001.0
1391	2.0	53645001.0	2.1704387324348755e-06	53625001.0	53674001.0
1392	2.0	53716001.0	7.933963017923297e-08	53708001.0	53729001.0
1393	2.0	53823001.0	1.214715378026396e-07	53813001.0	53833001.0
1394	2.0	54027001.0	3.852516680962591e-06	53980001.0	54071001.0
1395	2.0	54205001.0	5.805700883548025e-06	54172001.0	54366001.0
1396	2.0	54555001.0	3.234567238599852e-06	54527001.0	54579001.0
1397	2.0	54667001.0	8.061553180362646e-06	54634001.0	54708001.0
1398	2.0	54939001.0	7.4691233534577244e-06	54890001.0	54977001.0
1399	2.0	55136001.0	3.5356817603469056e-07	55114001.0	55160001.0
1400	2.0	55308001.0	8.13562768558893e-06	55270001.0	55394001.0
1401	2.0	55497001.0	3.7758911674450533e-07	55444001.0	55511001.0
1402	2.0	55729001.0	4.626669287866204e-06	55627001.0	55761001.0
1403	2.0	55834001.0	5.825536420660545e-08	55827001.0	55844001.0
1404	2.0	55935001.0	5.348533898413923e-08	55923001.0	55943001.0
1405	2.0	56082001.0	4.790085884368867e-06	56057001.0	56138001.0
1406	2.0	56226001.0	1.0643464299824263e-05	56187001.0	56270001.0
1407	2.0	56410001.0	1.132422111407018e-06	56378001.0	56428001.0
1408	2.0	56632001.0	1.7121462257463376e-06	56609001.0	56653001.0
1409	2.0	56716001.0	3.0078484693231395e-07	56705001.0	56725001.0
1410	2.0	56939001.0	1.0718374847856959e-05	56893001.0	56989001.0
1411	2.0	57284001.0	7.632006552479224e-07	57240001.0	57316001.0
1412	2.0	57421001.0	2.5503716276739484e-06	57399001.0	57447001.0
1413	2.0	57592001.0	1.0623456584685668e-06	57575001.0	57606001.0
1414	2.0	57682001.0	8.023195783590837e-07	57650001.0	57698001.0
1415	2.0	57743001.0	3.541457607388744e-07	57731001.0	57759001.0
1416	2.0	57968001.0	9.301888518877399e-07	57935001.0	57991001.0
1417	2.0	58123001.0	1.1654732519356867e-05	58069001.0	58161001.0
1418	2.0	58262001.0	4.011979742999662e-05	58210001.0	58302001.0
1419	2.0	58484001.0	2.2842856092905353e-05	58446001.0	58515001.0
1420	2.0	58594001.0	4.5074195961419694e-08	58586001.0	58605001.0
1421	2.0	58671001.0	3.662400378500364e-06	58636001.0	58711001.0
1422	2.0	58755001.0	5.057396062737024e-09	58743001.0	58759001.0
1423	2.0	58861001.0	1.6296212713749885e-05	58805001.0	58905001.0
1424	2.0	59020001.0	2.8599048238816024e-07	59004001.0	59033001.0
1425	2.0	59133001.0	1.1757278094718998e-06	59112001.0	59166001.0
1426	2.0	59235001.0	2.384048814184235e-07	59215001.0	59254001.0
1427	2.0	59634001.0	8.398356829414857e-07	59619001.0	59652001.0
1428	2.0	59724001.0	9.320433464608356e-07	59704001.0	59738001.0
1429	2.0	59837001.0	2.3235874014558464e-07	59829001.0	59845001.0
1430	2.0	59969001.0	7.990421428095357e-07	59945001.0	59993001.0
1431	2.0	60295001.0	3.074201205977172e-08	60292001.0	60299001.0
1432	2.0	60353001.0	1.742590389054712e-08	60348001.0	60357001.0
1433	2.0	60648001.0	6.169383671868095e-07	60629001.0	60669001.0
1434	2.0	60765001.0	3.53336852887407e-07	60750001.0	60806001.0
1435	2.0	60911001.0	8.374862456120702e-07	60888001.0	60992001.0
1436	2.0	61088001.0	6.457140321565717e-07	61061001.0	61114001.0
1437	2.0	61247001.0	1.4292078059900505e-06	61218001.0	61280001.0
1438	2.0	61303001.0	3.627118252026721e-08	61297001.0	61308001.0
1439	2.0	61388001.0	1.5303057231797876e-05	61341001.0	61439001.0
1440	2.0	61773001.0	3.0641016083874366e-06	61746001.0	61817001.0
1441	2.0	61868001.0	8.396783767319233e-06	61825001.0	61916001.0
1442	2.0	62123001.0	1.649842955184653e-05	62062001.0	62201001.0
1443	2.0	62410001.0	2.406008289512565e-06	62384001.0	62432001.0
1444	2.0	62677001.0	6.483677179960893e-06	62637001.0	62725001.0
1445	2.0	62809001.0	9.983563834580533e-07	62793001.0	62825001.0
1446	2.0	62921001.0	2.7285087921287056e-05	62877001.0	62964001.0
1447	2.0	63304001.0	3.110573328934973e-05	63250001.0	63383001.0
1448	2.0	63686001.0	3.9810617734569417e-07	63662001.0	63700001.0
1449	2.0	63932001.0	3.1313181421010328e-06	63794001.0	63964001.0
1450	2.0	64052001.0	2.0100896711531086e-05	64005001.0	64087001.0
1451	2.0	64277001.0	1.124602135833142e-05	64227001.0	64318001.0
1452	2.0	64395001.0	2.946562292073806e-07	64383001.0	64417001.0
1453	2.0	64571001.0	2.403575316110102e-08	64562001.0	64577001.0
1454	2.0	64902001.0	1.8553788476371956e-07	64891001.0	64923001.0
1455	2.0	65002001.0	1.1949976295018704e-05	64958001.0	65121001.0
1456	2.0	65373001.0	9.288380555002284e-07	65361001.0	65399001.0
1457	2.0	65445001.0	1.690540641239791e-06	65425001.0	65466001.0
1458	2.0	65515001.0	1.5352926357507596e-06	65493001.0	65541001.0
1459	2.0	65672001.0	3.3731133220692566e-06	65638001.0	65704001.0
1460	2.0	65796001.0	1.1679529985740854e-05	65754001.0	65895001.0
1461	2.0	65941001.0	5.60481927318159e-08	65922001.0	65968001.0
1462	2.0	66587001.0	4.987979026343511e-09	66585001.0	66589001.0
1463	2.0	66645001.0	2.023219590829889e-05	66601001.0	66688001.0
1464	2.0	66821001.0	8.133623439388993e-06	66788001.0	66856001.0
1465	2.0	67084001.0	2.0499262363332135e-05	67034001.0	67127001.0
1466	2.0	67498001.0	1.0372243576063658e-05	67466001.0	67531001.0
1467	2.0	67656001.0	5.6513643753246345e-06	67603001.0	67693001.0
1468	2.0	68085001.0	1.5877118390830475e-05	68038001.0	68151001.0
1469	2.0	68324001.0	6.266643287239809e-07	68310001.0	68363001.0
1470	2.0	68499001.0	1.3312243503913968e-05	68454001.0	68605001.0
1471	2.0	68686001.0	3.4637077741162794e-06	68661001.0	68717001.0
1472	2.0	68965001.0	3.329890148042362e-07	68940001.0	69033001.0
1473	2.0	69207001.0	5.475127215574867e-06	69132001.0	69250001.0
1474	2.0	69506001.0	1.0431170047374076e-05	69461001.0	69543001.0
1475	2.0	69669001.0	1.4456206556767737e-06	69595001.0	69697001.0
1476	2.0	69884001.0	5.6695465262787485e-06	69853001.0	69998001.0
1477	2.0	70119001.0	8.844375939581362e-07	70087001.0	70134001.0
1478	2.0	70345001.0	7.644985371342464e-06	70293001.0	70514001.0
1479	2.0	70564001.0	2.056543937450606e-07	70547001.0	70577001.0
1480	2.0	70793001.0	2.9383796125210107e-06	70764001.0	70819001.0
1481	2.0	71012001.0	7.346806939810502e-07	70986001.0	71035001.0
1482	2.0	71112001.0	8.133884819884342e-07	71086001.0	71162001.0
1483	2.0	71347001.0	1.0701559279747076e-07	71337001.0	71358001.0
1484	2.0	71395001.0	1.1923066721554456e-08	71391001.0	71398001.0
1485	2.0	71510001.0	7.044693471630704e-07	71478001.0	71532001.0
1486	2.0	71694001.0	1.4439564930518786e-05	71645001.0	71741001.0
1487	2.0	71976001.0	5.411636838976727e-06	71948001.0	72008001.0
1488	2.0	72081001.0	1.6178729263476026e-07	72051001.0	72099001.0
1489	2.0	72385001.0	7.723689112284505e-06	72333001.0	72439001.0
1490	2.0	72503001.0	4.835259290351124e-07	72478001.0	72532001.0
1491	2.0	72982001.0	8.392188967218246e-09	72972001.0	72987001.0
1492	2.0	73004001.0	1.2654258364370605e-09	73002001.0	73006001.0
1493	2.0	73063001.0	1.3435014906590747e-05	73012001.0	73151001.0
1494	2.0	73369001.0	7.154630845901827e-06	73326001.0	73461001.0
1495	2.0	73506001.0	8.269439603831711e-09	73503001.0	73509001.0
1496	2.0	73608001.0	8.814441383303827e-06	73574001.0	73639001.0
1497	2.0	73868001.0	6.224786158453552e-07	73853001.0	73884001.0
1498	2.0	74025001.0	1.2290283832407544e-06	74016001.0	74035001.0
1499	2.0	74203001.0	2.0389400593726828e-05	74124001.0	74239001.0
1500	2.0	74417001.0	3.4179103911120515e-06	74388001.0	74440001.0
1501	2.0	74655001.0	4.073294537556815e-06	74614001.0	74731001.0
1502	2.0	74798001.0	1.225585399971222e-05	74753001.0	74842001.0
1503	2.0	75152001.0	8.630816155855883e-06	75092001.0	75196001.0
1504	2.0	75694001.0	2.351229104558723e-06	75654001.0	75714001.0
1505	2.0	75837001.0	3.1479952964487224e-05	75776001.0	75885001.0
1506	2.0	76004001.0	1.5095712548278927e-08	75991001.0	76010001.0
1507	2.0	76132001.0	7.06391884194103e-07	76106001.0	76154001.0
1508	2.0	76211001.0	1.2588964804469803e-07	76198001.0	76229001.0
1509	2.0	76807001.0	2.3999331163955313e-06	76792001.0	76827001.0
1510	2.0	76845001.0	2.277027974065588e-07	76832001.0	76855001.0
1511	2.0	77071001.0	4.079628051537547e-08	77064001.0	77079001.0
1512	2.0	77230001.0	5.114200030081771e-07	77210001.0	77266001.0
1513	2.0	77421001.0	6.79530142404674e-07	77400001.0	77435001.0
1514	2.0	77526001.0	2.0599464120620295e-08	77524001.0	77533001.0
1515	2.0	77598001.0	9.113190954888533e-07	77578001.0	77614001.0
1516	2.0	77672001.0	5.941509137162387e-10	77668001.0	77674001.0
1517	2.0	77785001.0	6.016975943070754e-09	77784001.0	77787001.0
1518	2.0	77852001.0	3.3254189009572903e-06	77835001.0	77866001.0
1519	2.0	77957001.0	7.243690561433652e-09	77955001.0	77959001.0
1520	2.0	78002001.0	6.982274181534975e-07	77973001.0	78024001.0
1521	2.0	78246001.0	3.9429687418087905e-06	78210001.0	78280001.0
1522	2.0	78346001.0	3.023704960478819e-07	78338001.0	78365001.0
1523	2.0	78459001.0	5.64702761609752e-06	78435001.0	78488001.0
1524	2.0	78589001.0	6.143594720486203e-07	78569001.0	78605001.0
1525	2.0	78804001.0	5.625344184411392e-07	78760001.0	78832001.0
1526	2.0	78929001.0	2.931806358361343e-06	78896001.0	78963001.0
1527	2.0	79209001.0	5.285308134531039e-07	79174001.0	79236001.0
1528	2.0	79342001.0	1.22361970163148e-06	79263001.0	79365001.0
1529	2.0	79434001.0	4.87051336200807e-09	79432001.0	79436001.0
1530	2.0	79527001.0	9.328984689606729e-09	79525001.0	79530001.0
1531	2.0	79728001.0	1.1451093348477055e-06	79680001.0	79778001.0
1532	2.0	79881001.0	3.59391415853932e-08	79872001.0	79886001.0
1533	2.0	79956001.0	2.81117090382266e-07	79915001.0	79982001.0
1534	2.0	80198001.0	4.523305525584067e-10	80196001.0	80199001.0
1535	2.0	80298001.0	2.435240603885187e-07	80277001.0	80330001.0
1536	2.0	80383001.0	2.0454961031168163e-08	80376001.0	80387001.0
1537	2.0	80435001.0	1.725518554464835e-08	80432001.0	80438001.0
1538	2.0	80723001.0	7.097817496426845e-06	80676001.0	80773001.0
1539	2.0	80979001.0	3.1024093181970686e-07	80969001.0	80993001.0
1540	2.0	81072001.0	6.301965763061008e-07	81039001.0	81110001.0
1541	2.0	81240001.0	3.9831425412448265e-06	81209001.0	81255001.0
1542	2.0	81328001.0	6.128396573773953e-07	81307001.0	81343001.0
1543	2.0	81436001.0	4.918482335581734e-07	81419001.0	81449001.0
1544	2.0	81585001.0	2.0657020800562635e-07	81577001.0	81611001.0
1545	2.0	81662001.0	1.632677306251281e-08	81656001.0	81666001.0
1546	2.0	81812001.0	8.424608451283164e-07	81793001.0	81844001.0
1547	2.0	81983001.0	1.734772741103031e-06	81945001.0	82014001.0
1548	2.0	82158001.0	6.034921355286705e-07	82136001.0	82210001.0
1549	2.0	82285001.0	5.085710717386041e-07	82263001.0	82306001.0
1550	2.0	82361001.0	6.843690182439471e-08	82354001.0	82365001.0
1551	2.0	82430001.0	3.513570442018718e-08	82424001.0	82441001.0
1552	2.0	82501001.0	6.045057862205003e-07	82479001.0	82515001.0
1553	2.0	82589001.0	7.849466180593468e-07	82565001.0	82613001.0
1554	2.0	82768001.0	3.149276055141537e-07	82749001.0	82780001.0
1555	2.0	82901001.0	4.336053450643293e-07	82882001.0	82945001.0
1556	2.0	83035001.0	8.494319946522474e-06	83002001.0	83072001.0
1557	2.0	83294001.0	2.4533939398246978e-06	83259001.0	83337001.0
1558	2.0	83499001.0	2.556579458206895e-07	83484001.0	83517001.0
1559	2.0	83533001.0	1.048716552385564e-09	83531001.0	83535001.0
1560	2.0	83552001.0	8.711509093171098e-08	83536001.0	83559001.0
1561	2.0	83750001.0	1.0954886599844829e-06	83729001.0	83767001.0
1562	2.0	83856001.0	3.5273527877678708e-06	83828001.0	83878001.0
1563	2.0	83911001.0	8.262297028609147e-07	83894001.0	83930001.0
1564	2.0	84109001.0	7.610006055171902e-08	84103001.0	84116001.0
1565	2.0	84269001.0	2.9621825167998534e-07	84256001.0	84278001.0
1566	2.0	84707001.0	2.1995001741816708e-05	84614001.0	84747001.0
1567	2.0	84937001.0	1.1901290372237072e-08	84934001.0	84941001.0
1568	2.0	85067001.0	7.159295768962717e-09	85058001.0	85078001.0
1569	2.0	85145001.0	1.7369130858972878e-05	85080001.0	85230001.0
1570	2.0	85556001.0	2.181645678373824e-06	85519001.0	85591001.0
1571	2.0	85666001.0	3.5260967338170517e-06	85629001.0	85731001.0
1572	2.0	85826001.0	7.114942797358511e-07	85811001.0	85845001.0
1573	2.0	86007001.0	2.8435400856061685e-06	85909001.0	86052001.0
1574	2.0	86134001.0	1.4161455870955619e-08	86128001.0	86141001.0
1575	2.0	86154001.0	6.437304740766273e-09	86150001.0	86159001.0
1576	2.0	86234001.0	6.718617203593489e-11	86233001.0	86235001.0
1577	2.0	86320001.0	1.365484693486467e-06	86302001.0	86340001.0
1578	2.0	86426001.0	2.118842959156469e-06	86403001.0	86455001.0
1579	2.0	86671001.0	4.811660707463941e-06	86646001.0	86689001.0
1580	2.0	86825001.0	1.501652372039363e-05	86779001.0	86858001.0
1581	2.0	86952001.0	1.140445790553199e-06	86944001.0	86960001.0
1582	2.0	87017001.0	1.6631421321091742e-07	87013001.0	87021001.0
1583	2.0	87317001.0	3.7726257825190756e-08	87312001.0	87323001.0
1584	2.0	87470001.0	4.9866263040353555e-08	87452001.0	87486001.0
1585	2.0	87556001.0	4.093861139616833e-07	87537001.0	87573001.0
1586	2.0	87693001.0	1.5346758000490148e-08	87687001.0	87697001.0
1587	2.0	87772001.0	1.3040349135700185e-07	87760001.0	87787001.0
1588	2.0	88172001.0	1.2463472897299797e-06	88166001.0	88182001.0
1589	2.0	88297001.0	5.554941525657495e-07	88292001.0	88302001.0
1590	2.0	88344001.0	2.828041882262558e-06	88322001.0	88402001.0
1591	2.0	88953001.0	5.5628310935571985e-05	88895001.0	89028001.0
1592	2.0	89111001.0	6.5153747123431e-07	89096001.0	89153001.0
1593	2.0	89871001.0	1.290566894051181e-06	89866001.0	89875001.0
1594	2.0	90031001.0	5.768360291260179e-09	90027001.0	90040001.0
1595	2.0	90050001.0	1.334921514577107e-08	90045001.0	90053001.0
1596	2.0	90172001.0	3.3513232473926556e-10	90171001.0	90173001.0
1597	2.0	90236001.0	3.213278589986983e-08	90234001.0	90238001.0
1598	2.0	90458001.0	1.9005521744771777e-06	90440001.0	90476001.0
1599	2.0	91679001.0	3.136291819588769e-07	91669001.0	91692001.0
1600	2.0	91710001.0	7.507554469493634e-09	91709001.0	91711001.0
1601	2.0	91796001.0	3.470573530506565e-08	91795001.0	91797001.0
1602	2.0	92010001.0	4.661830566765121e-07	92005001.0	92017001.0
1603	2.0	92221001.0	6.4915772885527e-07	92214001.0	92228001.0
1604	2.0	92307001.0	3.75761736114674e-07	92304001.0	92310001.0
1605	2.0	95698001.0	8.487948967903642e-07	95673001.0	95716001.0
1606	2.0	95808001.0	6.748084069967912e-07	95788001.0	95866001.0
1607	2.0	95996001.0	1.4322709535173425e-05	95930001.0	96032001.0
1608	2.0	96120001.0	2.333742123903944e-07	96116001.0	96124001.0
1609	2.0	96289001.0	5.503100426365834e-08	96287001.0	96291001.0
1610	2.0	96451001.0	2.6578503726845724e-06	96440001.0	96461001.0
1611	2.0	96646001.0	2.565482303816114e-07	96631001.0	96656001.0
1612	2.0	96858001.0	6.699420611577091e-07	96833001.0	96894001.0
1613	2.0	96988001.0	3.5948027771262756e-05	96944001.0	97026001.0
1614	2.0	97214001.0	1.3984233776420114e-06	97194001.0	97229001.0
1615	2.0	97314001.0	2.502657594489834e-06	97297001.0	97349001.0
1616	2.0	97422001.0	6.298804920571778e-06	97382001.0	97474001.0
1617	2.0	97638001.0	3.32184775360942e-07	97624001.0	97651001.0
1618	2.0	97788001.0	8.008768193614369e-07	97754001.0	97815001.0
1619	2.0	97967001.0	9.669356951913028e-08	97961001.0	97973001.0
1620	2.0	98079001.0	2.171288485320973e-11	98078001.0	98080001.0
1621	2.0	98185001.0	5.259597604939526e-08	98181001.0	98191001.0
1622	2.0	98217001.0	1.0239389925797534e-06	98198001.0	98228001.0
1623	2.0	98332001.0	5.284135615192797e-06	98286001.0	98369001.0
1624	2.0	98623001.0	3.9874042661811913e-05	98579001.0	98715001.0
1625	2.0	98962001.0	6.549439835638645e-06	98937001.0	98988001.0
1626	2.0	99050001.0	2.4597460039515724e-05	99021001.0	99089001.0
1627	2.0	99268001.0	5.816814261200938e-09	99267001.0	99271001.0
1628	2.0	99361001.0	6.193512320521791e-07	99342001.0	99414001.0
1629	2.0	99542001.0	6.046697734322506e-06	99484001.0	99572001.0
1630	2.0	99715001.0	6.141572468472174e-06	99675001.0	99810001.0
1631	2.0	99895001.0	3.3403531098470087e-06	99865001.0	99956001.0
1632	2.0	100113001.0	1.644101001859906e-05	100072001.0	100193001.0
1633	2.0	100311001.0	4.968880091111219e-07	100293001.0	100329001.0
1634	2.0	100479001.0	2.7930281905807e-07	100452001.0	100495001.0
1635	2.0	100718001.0	2.8083435303152055e-06	100696001.0	100733001.0
1636	2.0	100868001.0	1.62725063456084e-05	100821001.0	100919001.0
1637	2.0	101383001.0	3.085487816288756e-05	101337001.0	101469001.0
1638	2.0	101785001.0	2.912729832512288e-06	101740001.0	101846001.0
1639	2.0	101945001.0	1.4786290789649538e-06	101923001.0	101975001.0
1640	2.0	102048001.0	1.8805806961899525e-06	102015001.0	102080001.0
1641	2.0	102139001.0	5.037200314112821e-07	102127001.0	102157001.0
1642	2.0	102309001.0	1.835528431237852e-05	102258001.0	102360001.0
1643	2.0	102689001.0	1.1474779961928677e-05	102644001.0	102771001.0
1644	2.0	102877001.0	1.4179783893968892e-06	102828001.0	102901001.0
1645	2.0	103154001.0	6.197350830169911e-07	103107001.0	103176001.0
1646	2.0	103342001.0	4.623855629744827e-06	103297001.0	103390001.0
1647	2.0	103837001.0	1.9194144578751477e-06	103811001.0	103863001.0
1648	2.0	103913001.0	6.512851015373767e-07	103883001.0	103960001.0
1649	2.0	104116001.0	2.65442185473747e-06	104070001.0	104137001.0
1650	2.0	104259001.0	1.2875513351878e-07	104254001.0	104274001.0
1651	2.0	104341001.0	8.132899742517765e-09	104338001.0	104343001.0
1652	2.0	104413001.0	1.216860160344937e-06	104400001.0	104434001.0
1653	2.0	104501001.0	3.512165095894324e-07	104483001.0	104511001.0
1654	2.0	104588001.0	2.4543757747932165e-06	104562001.0	104612001.0
1655	2.0	104695001.0	9.980614664029454e-07	104680001.0	104727001.0
1656	2.0	104769001.0	2.6171046321861e-07	104752001.0	104798001.0
1657	2.0	104904001.0	2.830578172053572e-06	104879001.0	104937001.0
1658	2.0	105033001.0	7.502718005330114e-07	104989001.0	105060001.0
1659	2.0	105208001.0	1.1867809759112108e-09	105206001.0	105210001.0
1660	2.0	105224001.0	3.470056059481445e-08	105216001.0	105241001.0
1661	2.0	105553001.0	3.48154150275033e-07	105534001.0	105566001.0
1662	2.0	105642001.0	2.134427970678395e-06	105621001.0	105667001.0
1663	2.0	105776001.0	2.2082740159250407e-09	105775001.0	105778001.0
1664	2.0	105945001.0	5.47376860432895e-06	105914001.0	105981001.0
1665	2.0	106036001.0	1.158559683635612e-05	105993001.0	106182001.0
1666	2.0	106357001.0	4.3403374864634e-06	106323001.0	106397001.0
1667	2.0	106680001.0	1.2340296529865327e-06	106656001.0	106697001.0
1668	2.0	106829001.0	3.013472222203778e-06	106792001.0	106881001.0
1669	2.0	107189001.0	7.129534977409186e-08	107179001.0	107199001.0
1670	2.0	107382001.0	1.2710212695459875e-09	107380001.0	107384001.0
1671	2.0	107594001.0	4.0632600317223144e-05	107469001.0	107671001.0
1672	2.0	107737001.0	9.232953763708737e-07	107717001.0	107762001.0
1673	2.0	107862001.0	1.3510568504400144e-07	107853001.0	107874001.0
1674	2.0	108215001.0	1.888262023181642e-05	108173001.0	108260001.0
1675	2.0	108351001.0	2.918745257565466e-06	108336001.0	108378001.0
1676	2.0	108811001.0	7.445424905999961e-07	108787001.0	108844001.0
1677	2.0	109048001.0	4.748752351731101e-06	108874001.0	109075001.0
1678	2.0	109133001.0	4.097312636111001e-08	109129001.0	109136001.0
1679	2.0	109341001.0	1.1309725370976197e-05	109284001.0	109381001.0
1680	2.0	109566001.0	3.467855529938722e-08	109564001.0	109569001.0
1681	2.0	109736001.0	2.999149386508449e-06	109712001.0	109763001.0
1682	2.0	109852001.0	2.982402666831802e-07	109834001.0	109865001.0
1683	2.0	109954001.0	3.5641717650092706e-07	109941001.0	109972001.0
1684	2.0	110067001.0	6.631436240563336e-07	110052001.0	110075001.0
1685	2.0	110388001.0	2.9820496150456975e-06	110363001.0	110416001.0
1686	2.0	110895001.0	6.480247316407316e-06	110879001.0	110924001.0
1687	2.0	111452001.0	2.4274295863358365e-06	111432001.0	111479001.0
1688	2.0	111938001.0	1.1283465784137418e-05	111829001.0	111971001.0
1689	2.0	112282001.0	7.966725472624262e-07	112234001.0	112306001.0
1690	2.0	112438001.0	1.3874571394321737e-06	112414001.0	112458001.0
1691	2.0	112798001.0	2.9889904852298612e-06	112718001.0	112828001.0
1692	2.0	113043001.0	8.55093922923701e-06	113011001.0	113075001.0
1693	2.0	113234001.0	4.704113977630134e-07	113227001.0	113241001.0
1694	2.0	113387001.0	4.210042239289905e-06	113316001.0	113431001.0
1695	2.0	113474001.0	1.7562518350005664e-06	113451001.0	113502001.0
1696	2.0	113696001.0	2.9036728628831062e-06	113615001.0	113724001.0
1697	2.0	113890001.0	2.4802623990423407e-11	113889001.0	113891001.0
1698	2.0	113973001.0	4.672129846484338e-06	113939001.0	114103001.0
1699	2.0	114272001.0	3.565208220099118e-09	114267001.0	114277001.0
1700	2.0	114294001.0	2.1198040718933504e-09	114291001.0	114297001.0
1701	2.0	114313001.0	1.5411630982644872e-09	114308001.0	114318001.0
1702	2.0	114355001.0	2.436605016656567e-09	114343001.0	114360001.0
1703	2.0	114635001.0	2.382731561298763e-05	114512001.0	114675001.0
1704	2.0	114783001.0	5.928606774698705e-07	114766001.0	114835001.0
1705	2.0	114917001.0	2.4437575340547866e-08	114909001.0	114922001.0
1706	2.0	114981001.0	3.175094991853059e-08	114972001.0	114992001.0
1707	2.0	115354001.0	1.336023537374412e-08	115348001.0	115366001.0
1708	2.0	115422001.0	1.8717033200851299e-07	115403001.0	115443001.0
1709	2.0	115576001.0	1.994767246716038e-08	115569001.0	115581001.0
1710	2.0	115613001.0	1.4445616460243082e-07	115601001.0	115621001.0
1711	2.0	115705001.0	4.513710103487757e-07	115688001.0	115720001.0
1712	2.0	115792001.0	6.910084294880507e-07	115773001.0	115804001.0
1713	2.0	115855001.0	1.92803372615645e-08	115851001.0	115859001.0
1714	2.0	115954001.0	1.2183240100565281e-06	115924001.0	115983001.0
1715	2.0	116072001.0	2.6290480178686656e-07	116042001.0	116086001.0
1716	2.0	116252001.0	5.652862768199094e-07	116213001.0	116279001.0
1717	2.0	116361001.0	1.3032451360260955e-08	116355001.0	116368001.0
1718	2.0	116473001.0	1.7617356344052553e-07	116459001.0	116484001.0
1719	2.0	116561001.0	1.923933851558566e-06	116526001.0	116582001.0
1720	2.0	116700001.0	1.439939024970394e-06	116667001.0	116719001.0
1721	2.0	116809001.0	3.653527071242402e-07	116797001.0	116819001.0
1722	2.0	116829001.0	6.04706710753662e-09	116828001.0	116831001.0
1723	2.0	117063001.0	5.477036831347345e-07	117044001.0	117098001.0
1724	2.0	117225001.0	1.8433539514691427e-06	117182001.0	117280001.0
1725	2.0	117422001.0	2.066077454760975e-06	117399001.0	117450001.0
1726	2.0	117500001.0	4.20148745639976e-07	117481001.0	117525001.0
1727	2.0	117635001.0	3.020918248447948e-06	117610001.0	117659001.0
1728	2.0	117828001.0	4.831573988962915e-06	117790001.0	117851001.0
1729	2.0	118096001.0	8.855236678059239e-07	118053001.0	118120001.0
1730	2.0	118136001.0	3.183078571281015e-08	118127001.0	118141001.0
1731	2.0	118204001.0	2.3826225452786104e-08	118199001.0	118209001.0
1732	2.0	118618001.0	3.100691021352204e-05	118501001.0	118653001.0
1733	2.0	118836001.0	1.3416921183116175e-06	118758001.0	118857001.0
1734	2.0	118946001.0	4.2798236870280167e-07	118924001.0	119025001.0
1735	2.0	119178001.0	5.647198825387749e-08	119174001.0	119182001.0
1736	2.0	119432001.0	2.521763775286639e-06	119400001.0	119469001.0
1737	2.0	119868001.0	8.07240362285284e-09	119865001.0	119872001.0
1738	2.0	119970001.0	4.252599329413636e-05	119903001.0	120013001.0
1739	2.0	120057001.0	9.676783403299525e-08	120047001.0	120068001.0
1740	2.0	120512001.0	3.169528423414855e-05	120402001.0	120558001.0
1741	2.0	120759001.0	1.6466455168850124e-06	120734001.0	120779001.0
