	chr	pos	height	start	end
2662	2.0	221742001.0	9.659703003547522e-07	221723001.0	221762001.0
2663	2.0	221958001.0	3.237821412131214e-05	221925001.0	221991001.0
2664	2.0	222252001.0	4.009436867490995e-05	222212001.0	222291001.0
2665	2.0	222451001.0	3.068541503846812e-05	222417001.0	222492001.0
2666	2.0	222538001.0	4.517331728054753e-08	222536001.0	222542001.0
2667	2.0	222676001.0	9.188249429722525e-06	222612001.0	222695001.0
2668	2.0	222898001.0	9.995307792942855e-06	222792001.0	222935001.0
2669	2.0	223177001.0	1.6674922714905076e-06	223139001.0	223184001.0
2670	2.0	223281001.0	2.3232212613673118e-05	223252001.0	223324001.0
2671	2.0	223531001.0	5.429760207118636e-05	223484001.0	223581001.0
2672	2.0	223720001.0	0.0001611191127009465	223675001.0	223756001.0
2673	2.0	223923001.0	2.9604519111863473e-06	223905001.0	223940001.0
2674	2.0	224099001.0	6.311913997825553e-05	224071001.0	224125001.0
2675	2.0	224251001.0	2.2947594182355562e-05	224225001.0	224279001.0
2676	2.0	224445001.0	3.3154755077173904e-05	224416001.0	224471001.0
2677	2.0	224575001.0	1.9043459211748553e-05	224539001.0	224611001.0
2678	2.0	224700001.0	1.1035414415028884e-05	224673001.0	224733001.0
2679	2.0	224809001.0	5.8378767461372965e-05	224776001.0	224837001.0
2680	2.0	225013001.0	4.328791453111508e-05	224983001.0	225077001.0
2681	2.0	225161001.0	5.83418675530111e-07	225158001.0	225166001.0
2682	2.0	225301001.0	7.127409439253939e-06	225285001.0	225328001.0
2683	2.0	225459001.0	4.277761352608257e-05	225424001.0	225504001.0
2684	2.0	225549001.0	4.592005492353153e-06	225516001.0	225615001.0
2685	2.0	225941001.0	4.1409506725081264e-05	225859001.0	225998001.0
2686	2.0	226045001.0	1.8983489037887009e-07	226040001.0	226052001.0
2687	2.0	226197001.0	1.678425013867778e-05	226150001.0	226222001.0
2688	2.0	226361001.0	2.5330294129880594e-06	226339001.0	226384001.0
2689	2.0	226526001.0	2.867799161998994e-05	226495001.0	226554001.0
2690	2.0	226616001.0	1.2471239742247668e-06	226599001.0	226634001.0
2691	2.0	226758001.0	5.427281567680571e-06	226736001.0	226775001.0
2692	2.0	226900001.0	8.442898580552887e-06	226857001.0	226926001.0
2693	2.0	226985001.0	1.224192917705792e-05	226944001.0	227010001.0
2694	2.0	227076001.0	4.148395688951909e-06	227050001.0	227095001.0
2695	2.0	227211001.0	5.132245946694708e-07	227199001.0	227222001.0
2696	2.0	227256001.0	1.3137361215082765e-07	227251001.0	227261001.0
2697	2.0	227357001.0	4.002157110293853e-06	227328001.0	227387001.0
2698	2.0	227411001.0	2.5984927760537576e-06	227396001.0	227423001.0
2699	2.0	227542001.0	3.493271490168239e-05	227499001.0	227573001.0
2700	2.0	227684001.0	2.5229554654702767e-05	227645001.0	227719001.0
2701	2.0	227969001.0	3.330023123162321e-06	227955001.0	227988001.0
2702	2.0	228047001.0	2.1084180369099093e-06	228025001.0	228079001.0
2703	2.0	228181001.0	1.0512238322791478e-08	228178001.0	228185001.0
2704	2.0	228333001.0	8.757287924772044e-05	228231001.0	228374001.0
2705	2.0	228625001.0	3.3496525319960154e-07	228620001.0	228629001.0
2706	2.0	228732001.0	8.731104607234974e-05	228671001.0	228784001.0
2707	2.0	228946001.0	2.0548882553521555e-06	228938001.0	228955001.0
2708	2.0	228982001.0	1.4065610406430741e-06	228974001.0	228997001.0
2709	2.0	229084001.0	5.0930635671220075e-06	229068001.0	229098001.0
2710	2.0	229180001.0	4.4894291734719934e-06	229170001.0	229217001.0
2711	2.0	229276001.0	2.4528277714030476e-07	229268001.0	229281001.0
2712	2.0	229406001.0	2.9666454333264903e-07	229401001.0	229415001.0
2713	2.0	229556001.0	8.607218386547375e-05	229505001.0	229582001.0
2714	2.0	229655001.0	2.0001492933633226e-06	229646001.0	229666001.0
2715	2.0	230160001.0	2.57912914720725e-05	230116001.0	230201001.0
2716	2.0	230276001.0	1.3174557640553258e-06	230262001.0	230291001.0
2717	2.0	230366001.0	9.39836658778201e-07	230345001.0	230383001.0
2718	2.0	230476001.0	7.07739015625659e-08	230463001.0	230486001.0
2719	2.0	230494001.0	1.8190341726278692e-08	230491001.0	230496001.0
2720	2.0	230596001.0	4.945413979646664e-05	230560001.0	230624001.0
2721	2.0	230805001.0	5.7197308614623096e-05	230766001.0	230842001.0
2722	2.0	230953001.0	1.1848493151160766e-05	230912001.0	230972001.0
2723	2.0	231098001.0	1.1417955409590913e-05	231070001.0	231117001.0
2724	2.0	231189001.0	4.58390588551867e-05	231167001.0	231216001.0
2725	2.0	231272001.0	2.5399480102905208e-05	231254001.0	231290001.0
2726	2.0	231559001.0	9.752843929688319e-05	231476001.0	231599001.0
2727	2.0	231892001.0	1.8877745245739716e-08	231889001.0	231895001.0
2728	2.0	231930001.0	5.855827515733806e-08	231923001.0	231942001.0
2729	2.0	232057001.0	0.0001385065192393808	232022001.0	232091001.0
2730	2.0	232270001.0	4.0312435320055824e-05	232230001.0	232316001.0
2731	2.0	232625001.0	1.0590049155024867e-05	232481001.0	232647001.0
2732	2.0	232816001.0	0.0001339714205940736	232772001.0	232872001.0
2733	2.0	233208001.0	5.4285044072512565e-09	233207001.0	233210001.0
2734	2.0	233260001.0	4.002575457412172e-07	233255001.0	233266001.0
2735	2.0	233299001.0	2.930728028437221e-06	233287001.0	233314001.0
2736	2.0	233475001.0	4.668730802130266e-05	233414001.0	233510001.0
2737	2.0	233564001.0	2.7602229780642072e-05	233529001.0	233589001.0
2738	2.0	233761001.0	5.272781653137286e-06	233744001.0	233773001.0
2739	2.0	233895001.0	2.9628883272679398e-05	233837001.0	233936001.0
2740	2.0	234252001.0	9.224776990296161e-05	234137001.0	234306001.0
2741	2.0	234493001.0	9.592566816505628e-05	234458001.0	234527001.0
2742	2.0	234764001.0	3.4230022181127336e-06	234751001.0	234789001.0
2743	2.0	234886001.0	1.8512966122582063e-05	234854001.0	234898001.0
2744	2.0	235038001.0	3.4066844837059732e-06	235024001.0	235053001.0
2745	2.0	235176001.0	1.663556343171309e-05	235108001.0	235220001.0
2746	2.0	235349001.0	3.77187299653361e-05	235316001.0	235408001.0
2747	2.0	235573001.0	2.685387746849107e-06	235557001.0	235603001.0
2748	2.0	235757001.0	1.911482838152918e-06	235727001.0	235785001.0
2749	2.0	235842001.0	4.812710459943809e-05	235809001.0	235866001.0
2750	2.0	236005001.0	0.00010483042000340036	235965001.0	236043001.0
2751	2.0	236393001.0	0.00010067933478401171	236345001.0	236443001.0
2752	2.0	236858001.0	8.638102504243554e-07	236841001.0	236879001.0
2753	2.0	237070001.0	8.856828990744265e-05	237003001.0	237110001.0
2754	2.0	237303001.0	3.8041938775650086e-07	237291001.0	237310001.0
2755	2.0	237447001.0	8.908592947326278e-07	237439001.0	237452001.0
2756	2.0	237563001.0	3.525122666844356e-07	237554001.0	237572001.0
2757	2.0	237668001.0	9.139758467936535e-05	237637001.0	237699001.0
2758	2.0	237954001.0	5.054179148801466e-06	237930001.0	237963001.0
2759	2.0	238046001.0	5.390860912951448e-05	238016001.0	238088001.0
2760	2.0	238125001.0	2.951999141956157e-07	238121001.0	238129001.0
2761	2.0	238380001.0	0.00010012065838010004	238334001.0	238421001.0
2762	2.0	238522001.0	1.2536242811460372e-05	238495001.0	238610001.0
2763	2.0	238769001.0	7.779821110820621e-06	238706001.0	238798001.0
2764	2.0	238876001.0	1.0843909895255974e-05	238855001.0	238896001.0
2765	2.0	238980001.0	6.001133832716639e-07	238969001.0	238987001.0
2766	2.0	239045001.0	4.0567001012224934e-06	239033001.0	239057001.0
2767	2.0	239098001.0	6.687498498072814e-06	239075001.0	239118001.0
2768	2.0	239222001.0	2.836951905430494e-05	239191001.0	239271001.0
2769	2.0	239345001.0	1.3879933805648616e-05	239304001.0	239377001.0
2770	2.0	239552001.0	3.08594758325807e-05	239526001.0	239581001.0
2771	2.0	239887001.0	7.730290451572198e-05	239862001.0	239940001.0
2772	2.0	240023001.0	1.764248159959704e-07	240016001.0	240030001.0
2773	2.0	240340001.0	0.00013421758588893115	240288001.0	240381001.0
2774	2.0	240444001.0	5.96329815675105e-07	240434001.0	240460001.0
2775	2.0	240862001.0	1.5542790475810932e-06	240853001.0	240877001.0
2776	2.0	240961001.0	6.409840682605336e-05	240936001.0	240987001.0
2777	2.0	241084001.0	6.080970500061992e-06	241069001.0	241107001.0
2778	2.0	241161001.0	1.2282937174790199e-05	241139001.0	241171001.0
2779	2.0	241338001.0	2.7518530965720518e-05	241271001.0	241402001.0
2780	2.0	241514001.0	1.32786749257773e-05	241491001.0	241579001.0
2781	2.0	241779001.0	7.573681375073291e-06	241754001.0	241804001.0
2782	2.0	241841001.0	2.041362097451684e-06	241828001.0	241855001.0
2783	2.0	241923001.0	5.065003642786355e-06	241900001.0	241932001.0
2784	2.0	242113001.0	5.8256328624739535e-05	242068001.0	242158001.0
2785	2.0	242254001.0	1.998692006000416e-05	242232001.0	242281001.0
2786	2.0	242398001.0	1.4363551050169079e-05	242374001.0	242420001.0
2787	2.0	242481001.0	2.1428240430488495e-05	242453001.0	242509001.0
2788	2.0	242649001.0	2.5994510160678898e-05	242553001.0	242672001.0
2789	2.0	242801001.0	1.5121723700351115e-06	242781001.0	242815001.0
2790	2.0	242891001.0	8.622215229449783e-06	242869001.0	242919001.0
2791	2.0	243171001.0	3.760162954309981e-08	243166001.0	243176001.0
2792	3.0	13001.0	1.1053650217979401e-08	12001.0	14001.0
2793	3.0	202001.0	3.1617004330881252e-06	183001.0	226001.0
2794	3.0	291001.0	1.784968684917543e-07	274001.0	302001.0
2795	3.0	391001.0	1.3762316670553386e-06	367001.0	417001.0
2796	3.0	523001.0	2.4235300965581956e-06	500001.0	553001.0
2797	3.0	614001.0	3.677178990992823e-06	601001.0	638001.0
2798	3.0	760001.0	4.7009881800270945e-07	750001.0	771001.0
2799	3.0	895001.0	4.755590891117576e-06	879001.0	942001.0
2800	3.0	1031001.0	8.904513099981179e-06	984001.0	1068001.0
2801	3.0	1188001.0	7.727079342018339e-09	1186001.0	1190001.0
2802	3.0	1314001.0	7.393335038746506e-06	1281001.0	1340001.0
2803	3.0	1549001.0	2.678160565188267e-06	1528001.0	1574001.0
2804	3.0	1654001.0	1.7017544923572104e-06	1633001.0	1671001.0
2805	3.0	1745001.0	4.2018205038170525e-07	1739001.0	1750001.0
2806	3.0	1835001.0	8.379555229242539e-06	1809001.0	1857001.0
2807	3.0	2044001.0	9.893773007424999e-06	2007001.0	2071001.0
2808	3.0	2146001.0	1.2038515607844634e-05	2111001.0	2170001.0
2809	3.0	2240001.0	8.18438314181008e-07	2219001.0	2262001.0
2810	3.0	2300001.0	1.0220397383888964e-06	2282001.0	2321001.0
2811	3.0	2412001.0	6.407359887526082e-08	2409001.0	2416001.0
2812	3.0	2436001.0	4.809479585951282e-07	2417001.0	2455001.0
2813	3.0	2539001.0	1.7297924748693905e-06	2516001.0	2563001.0
2814	3.0	2691001.0	1.766652429776292e-07	2659001.0	2705001.0
2815	3.0	2796001.0	1.1597390131417015e-06	2770001.0	2817001.0
2816	3.0	2894001.0	1.213584639741538e-06	2869001.0	2907001.0
2817	3.0	2983001.0	1.2015798697860724e-06	2964001.0	2997001.0
2818	3.0	3146001.0	1.5472293622100636e-05	3116001.0	3174001.0
2819	3.0	3245001.0	3.070455191900566e-05	3213001.0	3280001.0
2820	3.0	3567001.0	1.697976653370961e-05	3538001.0	3598001.0
2821	3.0	3686001.0	3.894921728195922e-06	3650001.0	3719001.0
2822	3.0	3837001.0	2.4750631456190526e-06	3824001.0	3851001.0
2823	3.0	4146001.0	4.748558841253233e-08	4144001.0	4149001.0
2824	3.0	4218001.0	9.973839165049196e-10	4217001.0	4219001.0
2825	3.0	4407001.0	1.8692979307303053e-05	4376001.0	4433001.0
2826	3.0	4522001.0	0.0003695037360180454	4478001.0	4575001.0
2827	3.0	5047001.0	0.00025130012584081486	5002001.0	5103001.0
2828	3.0	5159001.0	1.979887596416453e-05	5131001.0	5199001.0
2829	3.0	5301001.0	8.720711948812554e-07	5287001.0	5322001.0
2830	3.0	5390001.0	1.4922557074680427e-05	5367001.0	5411001.0
2831	3.0	5555001.0	3.6240746870543972e-06	5538001.0	5576001.0
2832	3.0	5663001.0	6.985752103186102e-08	5659001.0	5667001.0
2833	3.0	5734001.0	1.088584440729161e-08	5732001.0	5737001.0
2834	3.0	5802001.0	2.0699315711129177e-06	5785001.0	5824001.0
2835	3.0	5939001.0	6.575309714863871e-07	5929001.0	5955001.0
2836	3.0	6041001.0	1.3288559484428368e-06	6031001.0	6048001.0
2837	3.0	6138001.0	5.310531531571103e-07	6133001.0	6145001.0
2838	3.0	6473001.0	1.3879556414714278e-05	6422001.0	6506001.0
2839	3.0	6641001.0	3.8927053451583785e-06	6619001.0	6656001.0
2840	3.0	6773001.0	4.626337185778759e-06	6750001.0	6814001.0
2841	3.0	6905001.0	1.2468633295005265e-06	6866001.0	6954001.0
2842	3.0	7070001.0	3.2937913160699865e-06	7048001.0	7097001.0
2843	3.0	7219001.0	2.6833308456249487e-06	7190001.0	7257001.0
2844	3.0	7303001.0	5.055829229907139e-06	7267001.0	7323001.0
2845	3.0	7407001.0	2.0616658261504167e-05	7381001.0	7437001.0
2846	3.0	7538001.0	2.6729679059462137e-06	7514001.0	7557001.0
2847	3.0	7742001.0	3.447586902474742e-07	7732001.0	7752001.0
2848	3.0	7937001.0	2.0409789332487123e-06	7927001.0	7946001.0
2849	3.0	8025001.0	2.250070486989487e-06	8002001.0	8035001.0
2850	3.0	8207001.0	6.551163274210662e-06	8184001.0	8233001.0
2851	3.0	8533001.0	7.773355152978686e-05	8419001.0	8577001.0
2852	3.0	8891001.0	9.362728240860985e-06	8868001.0	8909001.0
2853	3.0	9009001.0	6.078009760354574e-05	8979001.0	9057001.0
2854	3.0	9392001.0	0.0001328629977860656	9297001.0	9440001.0
2855	3.0	9539001.0	9.001908919278311e-06	9519001.0	9563001.0
2856	3.0	9818001.0	3.86067558474111e-05	9775001.0	9853001.0
2857	3.0	9970001.0	1.056044547791634e-05	9930001.0	10003001.0
2858	3.0	10269001.0	6.03124026932252e-05	10161001.0	10307001.0
2859	3.0	10412001.0	7.875538844887233e-06	10392001.0	10446001.0
2860	3.0	10588001.0	6.094842938839645e-09	10586001.0	10590001.0
2861	3.0	11054001.0	4.286670175072521e-07	11040001.0	11065001.0
2862	3.0	11119001.0	1.1025483772977461e-05	11097001.0	11145001.0
2863	3.0	11207001.0	2.1062619153718227e-05	11157001.0	11242001.0
2864	3.0	11306001.0	2.316264059011464e-05	11253001.0	11354001.0
2865	3.0	11445001.0	5.440802826463335e-07	11436001.0	11451001.0
2866	3.0	11559001.0	1.622290536397978e-07	11548001.0	11566001.0
2867	3.0	11782001.0	6.188719680353342e-05	11681001.0	11811001.0
2868	3.0	11880001.0	4.4453690526238284e-05	11855001.0	11907001.0
2869	3.0	12219001.0	8.71970912378139e-05	12164001.0	12265001.0
2870	3.0	12499001.0	7.386430955596777e-05	12461001.0	12540001.0
2871	3.0	12592001.0	6.726100682335103e-07	12586001.0	12597001.0
2872	3.0	12720001.0	5.8905752518871746e-05	12685001.0	12850001.0
2873	3.0	12918001.0	5.955723551103473e-07	12907001.0	12928001.0
2874	3.0	13055001.0	7.782252655135617e-06	13029001.0	13107001.0
2875	3.0	13120001.0	9.535806065658003e-08	13115001.0	13125001.0
2876	3.0	13249001.0	4.673806974707317e-07	13239001.0	13263001.0
2877	3.0	13336001.0	2.5774260565080213e-06	13318001.0	13357001.0
2878	3.0	13499001.0	1.2794496754592749e-05	13470001.0	13532001.0
2879	3.0	13591001.0	3.053701236733503e-05	13544001.0	13626001.0
2880	3.0	13731001.0	7.2853666204990474e-06	13697001.0	13747001.0
2881	3.0	13898001.0	8.890315883605589e-08	13895001.0	13900001.0
2882	3.0	13981001.0	3.93621307093562e-05	13949001.0	14026001.0
2883	3.0	14154001.0	2.644764352995164e-07	14148001.0	14162001.0
2884	3.0	14233001.0	2.189949474759727e-05	14191001.0	14268001.0
2885	3.0	14437001.0	9.200103328609545e-05	14386001.0	14487001.0
2886	3.0	14730001.0	4.235962717455928e-06	14655001.0	14749001.0
2887	3.0	14859001.0	7.006025203264642e-06	14846001.0	14879001.0
2888	3.0	14977001.0	3.546527741267631e-05	14929001.0	15018001.0
2889	3.0	15246001.0	3.866623534082947e-06	15232001.0	15262001.0
2890	3.0	15399001.0	6.204380542136548e-05	15342001.0	15470001.0
2891	3.0	15657001.0	7.449348469781985e-05	15617001.0	15699001.0
2892	3.0	15911001.0	1.440769609603955e-05	15885001.0	15939001.0
2893	3.0	16126001.0	4.223953803153995e-06	16090001.0	16159001.0
2894	3.0	16185001.0	1.4002702618674892e-06	16163001.0	16203001.0
2895	3.0	16295001.0	4.183872207522999e-05	16259001.0	16325001.0
2896	3.0	16561001.0	6.415308133927869e-05	16524001.0	16682001.0
2897	3.0	16912001.0	0.00012231382603097155	16854001.0	16980001.0
2898	3.0	17171001.0	6.300477908490038e-05	17133001.0	17248001.0
2899	3.0	17504001.0	1.6431164930982003e-06	17494001.0	17513001.0
2900	3.0	17614001.0	9.038599018919366e-07	17595001.0	17626001.0
2901	3.0	17804001.0	0.00012292145821478202	17723001.0	17913001.0
2902	3.0	18149001.0	4.423899749849449e-05	18093001.0	18204001.0
2903	3.0	18350001.0	5.6305468109009404e-05	18329001.0	18371001.0
2904	3.0	18514001.0	2.814651641486721e-06	18489001.0	18538001.0
2905	3.0	18690001.0	4.399141352881202e-06	18584001.0	18704001.0
2906	3.0	18837001.0	1.0085291128613849e-05	18784001.0	18882001.0
2907	3.0	18975001.0	6.479387537752972e-06	18950001.0	18998001.0
2908	3.0	19182001.0	1.3061828623779437e-05	19141001.0	19221001.0
2909	3.0	19362001.0	4.8746653416152455e-09	19361001.0	19363001.0
2910	3.0	19496001.0	8.306380523614095e-06	19464001.0	19523001.0
2911	3.0	19780001.0	5.017943063462867e-07	19774001.0	19785001.0
2912	3.0	19870001.0	4.155653758019489e-06	19857001.0	19883001.0
2913	3.0	19971001.0	9.525564032410595e-05	19911001.0	20005001.0
2914	3.0	20080001.0	0.00013034404501593793	20042001.0	20131001.0
2915	3.0	20244001.0	2.117948326185866e-05	20215001.0	20323001.0
2916	3.0	20524001.0	4.3457802580216866e-05	20499001.0	20548001.0
2917	3.0	20699001.0	1.874012625606746e-06	20695001.0	20707001.0
2918	3.0	20754001.0	8.664330931029765e-07	20737001.0	20768001.0
2919	3.0	20833001.0	2.9626560738601834e-06	20823001.0	20843001.0
2920	3.0	20976001.0	6.211415321026725e-05	20953001.0	21008001.0
2921	3.0	21052001.0	2.4545715440789395e-06	21037001.0	21063001.0
2922	3.0	21212001.0	2.336941966421298e-05	21194001.0	21231001.0
2923	3.0	21386001.0	7.05557210332313e-06	21375001.0	21443001.0
2924	3.0	21479001.0	1.2313982544287509e-05	21444001.0	21504001.0
2925	3.0	21569001.0	1.0120869113782088e-06	21552001.0	21580001.0
2926	3.0	21709001.0	1.2849373286495985e-06	21692001.0	21716001.0
2927	3.0	21796001.0	7.0645653077319565e-06	21747001.0	21822001.0
2928	3.0	21888001.0	8.672916286828385e-06	21857001.0	21912001.0
2929	3.0	21987001.0	7.700757672747492e-06	21971001.0	22011001.0
2930	3.0	22300001.0	0.00016275756084607916	22261001.0	22347001.0
2931	3.0	22515001.0	3.7140226840784306e-06	22501001.0	22549001.0
2932	3.0	22646001.0	7.793307973565364e-05	22620001.0	22675001.0
2933	3.0	22769001.0	1.979801308245066e-06	22759001.0	22778001.0
2934	3.0	23005001.0	6.849811857805566e-06	22950001.0	23024001.0
2935	3.0	23082001.0	2.2947494446493998e-05	23050001.0	23103001.0
2936	3.0	23232001.0	0.00023307137929360104	23185001.0	23274001.0
2937	3.0	23522001.0	6.699856335537743e-08	23517001.0	23530001.0
2938	3.0	23665001.0	2.137757787522827e-05	23605001.0	23717001.0
2939	3.0	23855001.0	9.269432744730211e-07	23839001.0	23865001.0
2940	3.0	23980001.0	0.00023080726775727	23950001.0	24072001.0
2941	3.0	24302001.0	1.523594213375162e-06	24284001.0	24328001.0
2942	3.0	24553001.0	8.336540840912885e-05	24500001.0	24591001.0
2943	3.0	24658001.0	1.9956648542701313e-05	24629001.0	24707001.0
2944	3.0	24817001.0	8.670349135183798e-06	24794001.0	24838001.0
2945	3.0	24885001.0	1.2861940296787914e-06	24874001.0	24900001.0
2946	3.0	24996001.0	7.590304875642847e-06	24968001.0	25020001.0
2947	3.0	25252001.0	4.183736377911399e-05	25215001.0	25276001.0
2948	3.0	25489001.0	6.413119455548876e-06	25367001.0	25512001.0
2949	3.0	25718001.0	6.294101577791316e-05	25685001.0	25748001.0
2950	3.0	25820001.0	2.556074182150504e-05	25795001.0	25850001.0
2951	3.0	25915001.0	8.286915226600247e-05	25865001.0	25975001.0
2952	3.0	26014001.0	1.4797139490384975e-06	26008001.0	26020001.0
2953	3.0	26209001.0	5.109239229271952e-06	26165001.0	26224001.0
2954	3.0	26440001.0	2.575131642854421e-08	26438001.0	26442001.0
2955	3.0	26490001.0	3.5033434639846514e-06	26479001.0	26503001.0
2956	3.0	26528001.0	1.4612807270279202e-05	26505001.0	26544001.0
2957	3.0	26705001.0	7.799944364743924e-07	26691001.0	26720001.0
2958	3.0	27065001.0	4.964528005957571e-06	27047001.0	27098001.0
2959	3.0	27276001.0	5.21336103578141e-06	27261001.0	27290001.0
2960	3.0	27388001.0	6.38505279581745e-06	27368001.0	27408001.0
2961	3.0	27549001.0	7.073862950651735e-05	27490001.0	27622001.0
2962	3.0	27735001.0	3.702576875027913e-05	27708001.0	27763001.0
2963	3.0	27837001.0	1.9699817733738503e-06	27803001.0	27849001.0
2964	3.0	28115001.0	8.57423752324175e-06	28090001.0	28134001.0
2965	3.0	28276001.0	0.00011901258391263907	28229001.0	28315001.0
2966	3.0	28475001.0	1.2173501223785997e-06	28468001.0	28483001.0
2967	3.0	28518001.0	6.153919359709768e-06	28505001.0	28530001.0
2968	3.0	28611001.0	4.83511550150627e-07	28601001.0	28631001.0
2969	3.0	28658001.0	8.509321876099932e-07	28649001.0	28668001.0
2970	3.0	28891001.0	1.568321288304825e-05	28820001.0	28925001.0
2971	3.0	28989001.0	2.5009290392245654e-05	28961001.0	29013001.0
2972	3.0	29105001.0	2.1149549418473874e-06	29095001.0	29114001.0
2973	3.0	29227001.0	2.326412236060366e-05	29196001.0	29348001.0
2974	3.0	29473001.0	7.561539671925028e-08	29462001.0	29480001.0
2975	3.0	29521001.0	1.8290636902250475e-06	29498001.0	29547001.0
2976	3.0	29982001.0	4.713651685865663e-06	29960001.0	30008001.0
2977	3.0	30076001.0	2.9921483677557507e-06	30062001.0	30093001.0
2978	3.0	30262001.0	4.603940534353145e-06	30243001.0	30283001.0
2979	3.0	30392001.0	0.00010903691017661639	30362001.0	30426001.0
2980	3.0	30629001.0	0.00013112307705641648	30578001.0	30661001.0
2981	3.0	30779001.0	1.197651892390855e-05	30752001.0	30822001.0
2982	3.0	31080001.0	3.898480616259709e-05	31036001.0	31148001.0
2983	3.0	31311001.0	4.890650278263593e-07	31303001.0	31321001.0
2984	3.0	31417001.0	0.00014290103031706962	31384001.0	31451001.0
2985	3.0	31576001.0	0.00010222399084758334	31520001.0	31610001.0
2986	3.0	32037001.0	9.754615040366e-05	31989001.0	32080001.0
2987	3.0	32127001.0	2.4068005704330847e-06	32108001.0	32163001.0
2988	3.0	32272001.0	2.7456983770882176e-05	32246001.0	32300001.0
2989	3.0	32438001.0	6.232435256630926e-05	32387001.0	32468001.0
2990	3.0	32615001.0	1.790315155048046e-05	32570001.0	32656001.0
2991	3.0	32726001.0	1.9998751053736504e-05	32682001.0	32755001.0
2992	3.0	32855001.0	1.8044815364932715e-06	32837001.0	32868001.0
2993	3.0	33141001.0	0.00013953179431964739	33106001.0	33183001.0
2994	3.0	33224001.0	3.277521568108367e-07	33216001.0	33230001.0
2995	3.0	33309001.0	0.00012351709201730883	33272001.0	33336001.0
2996	3.0	33504001.0	3.545260621431682e-05	33468001.0	33530001.0
2997	3.0	33828001.0	0.00015370344107386256	33725001.0	33863001.0
2998	3.0	34070001.0	1.4149626663847483e-05	34018001.0	34093001.0
2999	3.0	34336001.0	7.4188304777463465e-06	34318001.0	34355001.0
3000	3.0	34476001.0	5.526088921790087e-06	34451001.0	34491001.0
3001	3.0	34585001.0	2.7896331958579294e-06	34570001.0	34615001.0
3002	3.0	34645001.0	3.049562054897598e-07	34641001.0	34649001.0
3003	3.0	34823001.0	5.0334387106175134e-05	34803001.0	34859001.0
3004	3.0	34993001.0	7.025282480442462e-05	34962001.0	35028001.0
3005	3.0	35213001.0	7.1680573409521e-05	35173001.0	35242001.0
3006	3.0	35345001.0	1.1383653780500671e-05	35325001.0	35365001.0
3007	3.0	35439001.0	5.153911426167159e-05	35414001.0	35477001.0
3008	3.0	35700001.0	0.00010060214616716883	35653001.0	35761001.0
3009	3.0	35953001.0	3.039304335688881e-05	35926001.0	35982001.0
3010	3.0	36198001.0	0.00012957491628919995	36167001.0	36234001.0
3011	3.0	36414001.0	0.00019255055452035286	36366001.0	36446001.0
3012	3.0	36483001.0	6.735542385141959e-07	36471001.0	36489001.0
3013	3.0	36744001.0	6.65201810510013e-05	36710001.0	36782001.0
3014	3.0	37003001.0	6.9763509790004015e-06	36937001.0	37028001.0
3015	3.0	37249001.0	0.00032127438047820415	37195001.0	37315001.0
3016	3.0	37419001.0	4.755430470483201e-06	37390001.0	37447001.0
3017	3.0	37514001.0	1.5792589081032689e-06	37502001.0	37538001.0
3018	3.0	37827001.0	2.6927735842284543e-06	37815001.0	37845001.0
3019	3.0	37915001.0	3.845758876340697e-06	37886001.0	37935001.0
3020	3.0	38034001.0	3.7453637563084794e-05	37997001.0	38088001.0
3021	3.0	38201001.0	0.0001940667838238212	38169001.0	38235001.0
3022	3.0	38394001.0	8.227829737567161e-06	38362001.0	38413001.0
3023	3.0	38501001.0	1.130759540478204e-05	38482001.0	38532001.0
3024	3.0	38604001.0	2.084565785854314e-06	38588001.0	38626001.0
3025	3.0	38704001.0	2.6030431669375507e-05	38676001.0	38726001.0
3026	3.0	38934001.0	1.245447718205977e-07	38927001.0	38942001.0
3027	3.0	39019001.0	8.9261480159052e-07	39015001.0	39029001.0
3028	3.0	39121001.0	8.624383945290186e-06	39104001.0	39141001.0
3029	3.0	39199001.0	0.00013770924519427202	39158001.0	39261001.0
3030	3.0	39441001.0	3.727960286159521e-05	39404001.0	39527001.0
3031	3.0	39611001.0	6.170195552801511e-06	39601001.0	39621001.0
3032	3.0	39753001.0	6.438693236607653e-06	39738001.0	39766001.0
3033	3.0	39842001.0	2.0643210017724164e-05	39823001.0	39851001.0
3034	3.0	39939001.0	1.579527788964317e-05	39924001.0	39958001.0
3035	3.0	39977001.0	5.189857495341299e-08	39975001.0	39979001.0
3036	3.0	40163001.0	6.476212248200528e-05	40082001.0	40205001.0
3037	3.0	40519001.0	0.0002116434372000005	40456001.0	40562001.0
3038	3.0	40623001.0	3.53861868497363e-07	40619001.0	40630001.0
3039	3.0	40729001.0	4.03756638711671e-06	40706001.0	40753001.0
3040	3.0	40967001.0	1.1340174154129415e-06	40961001.0	40979001.0
3041	3.0	41230001.0	8.836173275434836e-05	41191001.0	41269001.0
3042	3.0	41540001.0	2.8650895187155306e-07	41536001.0	41546001.0
3043	3.0	41830001.0	8.95426114407531e-06	41807001.0	41888001.0
3044	3.0	42037001.0	0.0002518423019934449	41957001.0	42100001.0
3045	3.0	42308001.0	4.217657524444001e-06	42295001.0	42320001.0
3046	3.0	42557001.0	4.09575343029927e-06	42549001.0	42568001.0
3047	3.0	42637001.0	8.763825704009874e-05	42611001.0	42672001.0
